"wipp_y","WGRCOR","WMICDFLG","WGRMICI","WGRMICH","WFBETCEL","WRGSSAT","WRBRNSAT","WASTWICK","SHPRMCLY","SHPRMCON","SHPRMSAP","SHPRMDRZ","SHPRNHAL","SHRGSSAT","SHRBRSAT","SHBCEXP","HALPOR","HALPRM","HALCOMP","ANHPRM","ANHCOMP","ANHBCVGP","ANRBRSAT","ANRGSSAT","ANHBCEXP","SALPRES","BPINTPRS","BPPRM","BPCOMP","BHPERM","BPMAP"
96232.992,1.239e-14,0,5.061e-09,6.26e-10,0.8404,0.1018,0.1901,0.009421,-19.42,-18.3,-19.97,-14.92,0.04272,0.2223,0.07874,0.4607,0.02587,-21.29,1.665e-11,-17.11,1.09e-11,4,0.08124,0.1164,0.6224,12170000,12980000,-10.49,-10.57,-12.2,25
47639.738,4.34e-15,1,4.602e-09,1.234e-09,0.9752,0.08259,0.06487,0.8627,-18.58,-19.57,-20.14,-16.32,0.9399,0.1555,0.3771,7.867,0.006642,-23,1.301e-10,-18.54,3.943e-11,1,0.1126,0.101,0.6519,13000000,13640000,-12.16,-9.759,-11.49,11
49053.512,1.176e-14,1,1.717e-09,1.127e-10,0.9182,0.1345,0.09067,0.7659,-18.85,-19.73,-19.75,-15.46,0.1224,0.3948,0.09357,8.068,0.009999,-21.1,1.14e-11,-19.05,1.094e-10,1,0.08129,0.0468,0.6546,11850000,14160000,-12.23,-9.338,-12.36,16
9511.502,5.82e-15,1,2.119e-09,1.23e-09,0.2977,0.03528,0.4566,0.578,-18.87,-17.96,-19.93,-15.15,0.4388,0.07204,0.3583,0.6204,0.006886,-23.31,1.614e-10,-18.68,6.128e-11,4,0.08336,0.06231,0.639,11360000,12800000,-11.24,-10.89,-13.56,3
36082.953,1.31e-14,2,9.313e-09,1.085e-09,0.7003,0.0221,0.108,0.1656,-18.2,-19.08,-19.87,-15.77,0.684,0.3567,0.05071,5.464,0.02639,-23.98,1.907e-10,-18.16,1.09e-11,4,0.09255,0.05975,0.7004,13480000,13000000,-12.08,-10.01,-13.89,27
69816.492,1.438e-14,0,7.908e-09,7.24e-10,0.9464,0.1474,0.4068,0.4499,-18.22,-18.69,-18.57,-14.47,0.5525,0.09602,0.1654,1.643,0.003907,-23.92,1.865e-10,-18.48,5.168e-11,4,0.07084,0.05788,0.5519,12320000,14060000,-13.14,-9.366,-11.59,24
55070.785,4.8e-16,2,8.225e-09,5.578e-11,0.6186,0.06737,0.2969,0.4869,-18.99,-20,-20.02,-16.51,0.7067,0.3541,0.1169,8.312,0.009426,-22.87,1.268e-10,-18.71,6.525e-11,1,0.07332,0.05272,0.789,13640000,13740000,-12.01,-9.606,-11.07,20
96450.969,3.41e-15,0,4.201e-09,6.718e-10,0.5928,0.05126,0.003514,0.2097,-18.96,-18.45,-19.86,-16.16,0.7125,0.06892,0.1583,0.5318,0.002053,-21.2,2.326e-11,-18.9,9.844e-11,4,0.007846,0.0365,0.694,11490000,13430000,-13.69,-8.698,-12.73,24
44015.316,2.24e-15,0,3.538e-09,7.001e-10,0.7956,0.03613,0.1375,0.08634,-19.41,-19.01,-19.06,-15.62,0.7954,0.2279,0.04022,0.7453,0.002303,-22.91,1.205e-10,-18.63,4.273e-11,1,0.08736,0.0717,0.6784,13150000,12310000,-11.84,-10.07,-11.64,24
21951.1,7.64e-15,2,7.094e-09,9.259e-10,0.1559,0.01149,0.5152,0.8304,-19.01,-18.71,-18.51,-16.68,0.8157,0.3792,0.3465,0.478,0.008436,-23.9,1.771e-10,-18.28,1.09e-11,4,0.05484,0.06513,0.6729,11220000,15000000,-12.9,-9.298,-12.75,2
29716.867,1.192e-14,1,2.766e-09,5.856e-12,0.6427,0.03023,0.05865,0.03236,-18,-18.28,-20.13,-14.69,0.106,0.1016,0.03637,7.453,0.009204,-23.78,1.712e-10,-19.58,1.627e-10,1,0.07112,0.03928,0.7383,11050000,14810000,-12,-9.973,-11.95,6
8403.5469,7.59e-15,2,9.426e-10,3.519e-10,0.4518,0.1372,0.1263,0.3825,-18.29,-18.68,-20.33,-16.12,0.3938,0.1708,0.267,1.376,0.00832,-23.74,1.82e-10,-18.89,7.858e-11,4,0.08584,0.0869,0.5929,12590000,14390000,-10.9,-10.78,-13.92,29
46736.586,1.01e-14,0,3.985e-09,1.162e-09,0.3345,0.03208,0.4741,0.2194,-17.79,-18.25,-19.73,-15.36,0.3471,0.3467,0.5699,3.791,0.02137,-21.69,4.749e-11,-18.37,1.501e-11,1,0.08063,0.06339,0.7252,12470000,11760000,-12.68,-10.34,-12.45,10
13589.979,1.553e-14,0,2.493e-09,2.841e-10,0.4882,0.05278,0.5094,0.1825,-18.17,-19.1,-20.42,-15.96,0.7501,0.1494,0.3615,4.988,0.007505,-23.22,1.455e-10,-19,9.23e-11,1,0.07544,0.07225,0.6655,11540000,12890000,-10.96,-10.61,-12.65,31
24852.104,1.499e-14,1,7.402e-09,1.257e-09,0.1063,0.1218,0.3551,0.7811,-18.43,-17.84,-18.98,-15.3,0.5116,0.06342,0.2881,8.406,0.01259,-22.39,8.062e-11,-17.94,1.09e-11,4,0.09119,0.06183,0.6447,12530000,13510000,-12.78,-9.627,-13.73,29
54832.781,2.65e-15,0,4.696e-10,5.6e-10,0.02834,0.1073,0.07414,0.6477,-18.38,-17.72,-19.22,-15.91,0.5977,0.3085,0.02153,6.524,0.02864,-22.31,9.053e-11,-19.19,1.281e-10,4,0.1044,0.1077,0.7065,11900000,12510000,-12.48,-9.578,-12.52,21
12712.464,8.88e-15,2,1.267e-09,1.634e-10,0.6778,0.1196,0.5403,0.5936,-20.11,-19.64,-20.49,-14.64,0.4268,0.3823,0.3158,0.5585,0.004726,-23.72,1.735e-10,-18.53,3.817e-11,1,0.05543,0.1058,0.6897,13500000,13800000,-13.15,-8.412,-12.98,23
69933.953,5.68e-15,0,7.569e-09,1.105e-09,0.3976,0.06422,0.04497,0.2902,-18.35,-19.35,-19.12,-14.28,0.0313,0.1811,0.1803,7.094,0.009569,-23.51,1.385e-10,-20.74,2.75e-10,4,0.04099,0.07364,0.6795,13440000,14130000,-11.55,-10.73,-11.19,31
65737.32,2.9e-15,1,8.779e-09,1.255e-09,0.3746,0.1307,0.117,0.4759,-18.15,-17.69,-20.55,-16.81,0.3058,0.3318,0.3701,0.579,0.02506,-22.45,1.037e-10,-19.84,1.841e-10,1,0.07386,0.1412,0.7313,12070000,14880000,-11.33,-10.19,-11.35,5
33562.664,7.13e-15,1,8.731e-09,8.285e-10,0.9885,0.02683,0.2019,0.128,-18.56,-18.83,-19.99,-15.08,0.078,0.1738,0.2755,0.6455,0.01302,-21.64,5.342e-11,-19.07,1.05e-10,4,0.07889,0.1035,0.6353,13620000,14690000,-12.19,-9.937,-12.48,6
75286.727,6.14e-15,0,2.554e-09,3.698e-11,0.05919,0.1176,0.1032,0.09569,-18.68,-18.77,-19.71,-14.99,0.864,0.05082,0.5806,1.904,0.003008,-21.59,3.708e-11,-17.43,1.09e-11,4,0.08945,0.1132,0.6596,12330000,13530000,-12.52,-10.38,-11.24,18
70557.211,1.377e-14,0,3.345e-09,1.179e-09,0.7841,0.06163,0.5299,0.9253,-19.19,-19.5,-20.09,-16.59,0.1664,0.0115,0.1893,0.9697,0.01173,-22.16,7.809e-11,-18.93,9.65e-11,1,0.118,0.04971,0.6691,12730000,14100000,-11.58,-10.35,-11.26,13
38818.281,1.28e-15,2,4.958e-09,2.073e-11,0.5081,0.07147,0.1558,0.5433,-19.96,-19.53,-20.2,-16.27,0.3292,0.3077,0.4763,0.2171,0.0264,-21.99,6.348e-11,-19.28,1.418e-10,1,0.09192,0.04893,0.6177,12850000,12960000,-11.21,-9.867,-12.92,28
54168.168,4.98e-15,1,5.958e-09,6.102e-10,0.2468,0.126,0.184,0.829,-17.64,-19.71,-19.69,-14.57,0.9755,0.2931,0.02951,0.2096,0.02375,-21.75,4.923e-11,-19.03,9.978e-11,4,0.09893,0.07792,0.6858,11350000,13220000,-14.62,-8.564,-13.97,31
66121.953,6.65e-15,0,8.957e-09,8.926e-10,0.2878,0.07295,0.09499,0.3746,-17.94,-19.46,-19.88,-14.36,0.9074,0.07971,0.08381,0.7793,0.008678,-21.33,2.129e-11,-18.38,2.638e-11,1,0.1241,0.06983,0.6242,12420000,15710000,-11.79,-9.775,-11.73,22
65170.25,9.67e-15,2,7.214e-09,1.024e-09,0.7211,0.06105,0.2823,0.8949,-18.47,-18.44,-19.61,-16.44,0.08239,0.2363,0.4157,1.57,0.001474,-21.13,9.179e-12,-18.03,1.09e-11,4,0.06277,0.0882,0.7706,11930000,13310000,-12.21,-9.526,-11.3,30
13002.05,8.62e-15,1,4.545e-09,4.472e-11,0.1795,0.01657,0.2199,0.4006,-18.06,-18.99,-20.11,-14.94,0.5207,0.02564,0.2352,4.315,0.003768,-21.27,2.471e-11,-18.45,1.09e-11,1,0.08367,0.09596,0.6129,11670000,11840000,-10.62,-10.97,-13.13,17
52296.301,6.19e-15,1,5.674e-10,1.208e-09,0.9242,0.1055,0.4001,0.05233,-17.75,-19.38,-19.19,-14.88,0.4784,0.3627,0.06652,0.341,0.005077,-22.02,7.608e-11,-18.75,6.071e-11,4,0.1073,0.1034,0.5993,11100000,13090000,-13.39,-9.31,-11.01,13
10481.519,5.16e-15,1,7.323e-09,4.596e-10,0.6399,0.04492,0.1775,0.4918,-19.08,-18.56,-18.79,-16.21,0.4684,0.06523,0.1205,2.146,0.006472,-21.51,2.754e-11,-19.3,1.364e-10,1,0.07832,0.07472,0.638,12050000,12400000,-11.53,-10.55,-13.32,32
21075.795,9.02e-15,1,5.746e-09,2.79e-10,0.7725,0.09708,0.3774,0.356,-19.13,-18.06,-18.82,-15.49,0.7746,0.2979,0.01829,4.244,0.01026,-23.95,1.892e-10,-19.54,1.77e-10,4,0.09442,0.1111,0.6361,13830000,12770000,-13.25,-9.7,-12.56,4
86633.633,4.06e-15,0,3.835e-09,9.566e-10,0.4155,0.02399,0.3044,0.9171,-18.44,-18.66,-19.33,-14.78,0.007888,0.0134,0.09126,0.1953,0.001194,-23.62,1.768e-10,-19.12,1.063e-10,4,0.06154,0.1177,0.7609,13190000,14600000,-12.62,-8.874,-12.25,32
17127.961,1.34e-14,0,9.083e-09,2.627e-10,0.5471,0.08224,0.3864,0.1435,-19.76,-18.61,-18.86,-15.05,0.5702,0.2561,0.2169,0.4152,0.009027,-21.61,3.61e-11,-20.26,2.422e-10,4,0.1009,0.1273,0.6464,13270000,11240000,-11.09,-9.916,-13.05,27
20963.563,4.28e-15,0,1.1e-09,1.237e-10,0.839,0.1213,0.5044,0.9563,-17.6,-19.11,-19.49,-15.88,0.2433,0.1256,0.3302,0.758,0.016,-21.24,3.265e-11,-20.12,2.251e-10,4,0.06381,0.1242,0.5745,13720000,14270000,-11.43,-10.47,-13.37,17
66981.445,1.059e-14,0,4.12e-09,7.71e-11,0.6006,0.09947,0.03292,0.7412,-18.09,-19.69,-18.95,-14.81,0.1415,0.159,0.06129,7.976,0.009755,-23.05,1.351e-10,-17.1,1.09e-11,1,0.04669,0.0764,0.6745,11300000,12460000,-11.9,-9.989,-13.45,6
28759.857,1.52e-14,1,6.629e-09,8.83e-10,0.3602,0.008478,0.3952,0.7984,-19.73,-18.8,-20.21,-15.4,0.2993,0.2701,0.1452,0.2653,0.006309,-21.81,4.577e-11,-19.15,8.842e-11,4,0.1025,0.01398,0.7489,12110000,15570000,-11.82,-10.21,-11.83,18
44219.758,1.69e-15,1,1.558e-09,9.648e-10,0.8223,0.05467,0.5286,0.2555,-20.01,-18.39,-19.38,-14.89,0.9504,0.03725,0.1116,3.999,0.01086,-23.45,1.474e-10,-19.22,1.159e-10,4,0.08897,0.05152,0.6202,11170000,15890000,-10.8,-10.48,-11.69,16
17053.266,5e-17,2,9.208e-09,5.414e-10,0.4013,0.1164,0.4913,0.711,-17.98,-18.81,-20.17,-14.6,0.6114,0.02845,0.1021,0.805,0.01362,-22.49,8.411e-11,-19.6,2.03e-10,4,0.08211,0.07774,0.6494,11890000,12280000,-11.01,-10.42,-13.47,1
18744.563,6.9e-15,1,5.686e-09,5.156e-10,0.51,0.08533,0.3377,0.1903,-19.36,-20.35,-19.96,-14.65,0.943,0.2175,0.5613,2.449,0.0142,-23.8,1.796e-10,-18.8,8.492e-11,4,0.01187,0.08234,0.6485,13220000,14310000,-11.19,-10.8,-12.83,13
43865.879,1.103e-14,0,3.469e-09,3.142e-10,0.5698,0.1032,0.2899,0.8849,-19.3,-19.23,-20.23,-15.24,0.442,0.0006224,0.09796,0.3778,0.02726,-23.25,1.523e-10,-19.4,1.559e-10,4,0.06797,0.0942,0.6632,12180000,15160000,-12.3,-10.03,-13.2,26
49492.336,1.083e-14,1,2.706e-09,1.121e-09,0.5564,0.1381,0.2603,0.2891,-19.68,-20.1,-19.57,-15.35,0.5031,0.1347,0.4051,5.926,0.02329,-21.5,4.414e-11,-19.09,1.009e-10,4,0.1341,0.08131,0.7166,12780000,14440000,-11.43,-9.804,-12.58,4
34145.242,6.68e-15,2,7.537e-10,7.225e-10,0.2252,0.05708,0.2287,0.7382,-18.82,-19.85,-18.2,-15.82,0.5672,0.04174,0.04532,7.392,0.003174,-23.03,1.244e-10,-18.85,7.117e-11,1,0.1018,0.08926,0.6412,13340000,13350000,-12.13,-9.398,-12.2,4
